"","route","region","nyears","matssname"
"1159",102,18,25,"bbs_rtrg_102_18"
"1160",102,45,30,"bbs_rtrg_102_45"
"1161",102,46,26,"bbs_rtrg_102_46"
"1162",103,45,27,"bbs_rtrg_103_45"
"1163",103,64,28,"bbs_rtrg_103_64"
"1164",104,85,27,"bbs_rtrg_104_85"
"1165",104,92,29,"bbs_rtrg_104_92"
"1166",105,2,29,"bbs_rtrg_105_2"
"1167",105,4,29,"bbs_rtrg_105_4"
"1168",105,21,24,"bbs_rtrg_105_21"
"1169",105,45,28,"bbs_rtrg_105_45"
"1170",105,83,26,"bbs_rtrg_105_83"
"1171",105,85,26,"bbs_rtrg_105_85"
"1172",106,14,27,"bbs_rtrg_106_14"
"1173",106,63,24,"bbs_rtrg_106_63"
"1174",106,67,24,"bbs_rtrg_106_67"
"1175",107,45,27,"bbs_rtrg_107_45"
"1176",107,63,25,"bbs_rtrg_107_63"
"1177",107,66,30,"bbs_rtrg_107_66"
"1178",108,14,30,"bbs_rtrg_108_14"
"1179",108,85,27,"bbs_rtrg_108_85"
"1180",109,7,30,"bbs_rtrg_109_7"
"1181",109,21,27,"bbs_rtrg_109_21"
"1182",109,52,29,"bbs_rtrg_109_52"
"1183",109,85,30,"bbs_rtrg_109_85"
"1184",110,46,25,"bbs_rtrg_110_46"
"1185",111,2,27,"bbs_rtrg_111_2"
"1186",111,7,26,"bbs_rtrg_111_7"
"1187",111,33,28,"bbs_rtrg_111_33"
"1188",111,60,30,"bbs_rtrg_111_60"
"1189",111,61,30,"bbs_rtrg_111_61"
"1190",111,89,30,"bbs_rtrg_111_89"
"1191",112,46,30,"bbs_rtrg_112_46"
"1192",112,47,28,"bbs_rtrg_112_47"
"1193",112,60,29,"bbs_rtrg_112_60"
"1194",113,4,25,"bbs_rtrg_113_4"
"1195",113,25,27,"bbs_rtrg_113_25"
"1196",113,45,27,"bbs_rtrg_113_45"
"1197",113,51,30,"bbs_rtrg_113_51"
"1198",113,61,24,"bbs_rtrg_113_61"
"1199",113,68,31,"bbs_rtrg_113_68"
"1200",113,79,26,"bbs_rtrg_113_79"
"1201",114,4,26,"bbs_rtrg_114_4"
"1202",114,55,26,"bbs_rtrg_114_55"
"1203",114,60,29,"bbs_rtrg_114_60"
"1204",115,3,26,"bbs_rtrg_115_3"
"1205",115,4,29,"bbs_rtrg_115_4"
"1206",115,6,25,"bbs_rtrg_115_6"
"1207",116,25,26,"bbs_rtrg_116_25"
"1208",116,88,24,"bbs_rtrg_116_88"
"1209",117,3,26,"bbs_rtrg_117_3"
"1210",117,27,25,"bbs_rtrg_117_27"
"1211",117,68,27,"bbs_rtrg_117_68"
"1212",118,3,29,"bbs_rtrg_118_3"
"1213",118,38,28,"bbs_rtrg_118_38"
"1214",118,91,28,"bbs_rtrg_118_91"
"1215",119,3,30,"bbs_rtrg_119_3"
"1216",119,42,27,"bbs_rtrg_119_42"
"1217",119,51,25,"bbs_rtrg_119_51"
"1218",119,63,27,"bbs_rtrg_119_63"
"1219",119,68,31,"bbs_rtrg_119_68"
"1220",119,85,30,"bbs_rtrg_119_85"
"1221",120,44,27,"bbs_rtrg_120_44"
"1222",120,76,24,"bbs_rtrg_120_76"
"1223",120,87,25,"bbs_rtrg_120_87"
"1224",120,92,31,"bbs_rtrg_120_92"
"1225",121,6,28,"bbs_rtrg_121_6"
"1226",121,61,31,"bbs_rtrg_121_61"
"1227",121,63,25,"bbs_rtrg_121_63"
"1228",121,85,29,"bbs_rtrg_121_85"
"1229",122,6,29,"bbs_rtrg_122_6"
"1230",122,52,24,"bbs_rtrg_122_52"
"1231",123,46,31,"bbs_rtrg_123_46"
"1232",123,61,27,"bbs_rtrg_123_61"
"1233",123,79,26,"bbs_rtrg_123_79"
"1234",123,85,27,"bbs_rtrg_123_85"
"1235",125,46,26,"bbs_rtrg_125_46"
"1236",125,67,29,"bbs_rtrg_125_67"
"1237",126,46,27,"bbs_rtrg_126_46"
"1238",126,52,25,"bbs_rtrg_126_52"
"1239",126,60,29,"bbs_rtrg_126_60"
"1240",126,63,27,"bbs_rtrg_126_63"
"1241",126,72,28,"bbs_rtrg_126_72"
"1242",127,69,25,"bbs_rtrg_127_69"
"1243",127,72,27,"bbs_rtrg_127_72"
"1244",127,76,24,"bbs_rtrg_127_76"
"1245",127,88,25,"bbs_rtrg_127_88"
"1246",128,4,25,"bbs_rtrg_128_4"
"1247",128,14,26,"bbs_rtrg_128_14"
"1248",128,33,31,"bbs_rtrg_128_33"
"1249",128,42,24,"bbs_rtrg_128_42"
"1250",128,82,28,"bbs_rtrg_128_82"
"1251",129,4,24,"bbs_rtrg_129_4"
"1252",129,25,29,"bbs_rtrg_129_25"
"1253",130,60,28,"bbs_rtrg_130_60"
"1254",130,79,25,"bbs_rtrg_130_79"
"1255",130,82,28,"bbs_rtrg_130_82"
"1256",131,3,26,"bbs_rtrg_131_3"
"1257",131,49,28,"bbs_rtrg_131_49"
"1258",131,52,31,"bbs_rtrg_131_52"
"1259",132,25,27,"bbs_rtrg_132_25"
"1260",132,72,31,"bbs_rtrg_132_72"
"1261",132,79,26,"bbs_rtrg_132_79"
"1262",133,79,28,"bbs_rtrg_133_79"
"1263",134,88,26,"bbs_rtrg_134_88"
"1264",136,61,26,"bbs_rtrg_136_61"
"1265",136,69,29,"bbs_rtrg_136_69"
"1266",137,14,28,"bbs_rtrg_137_14"
"1267",137,39,28,"bbs_rtrg_137_39"
"1268",138,53,27,"bbs_rtrg_138_53"
"1269",139,82,27,"bbs_rtrg_139_82"
"1270",139,83,26,"bbs_rtrg_139_83"
"1271",140,2,26,"bbs_rtrg_140_2"
"1272",140,14,25,"bbs_rtrg_140_14"
"1273",140,83,30,"bbs_rtrg_140_83"
"1274",141,66,27,"bbs_rtrg_141_66"
"1275",142,2,27,"bbs_rtrg_142_2"
"1276",142,69,26,"bbs_rtrg_142_69"
"1277",145,89,24,"bbs_rtrg_145_89"
"1278",149,46,24,"bbs_rtrg_149_46"
"1279",150,46,24,"bbs_rtrg_150_46"
"1280",150,66,24,"bbs_rtrg_150_66"
"1281",150,92,26,"bbs_rtrg_150_92"
"1282",151,14,25,"bbs_rtrg_151_14"
"1283",151,72,25,"bbs_rtrg_151_72"
"1284",153,14,30,"bbs_rtrg_153_14"
"1285",153,85,25,"bbs_rtrg_153_85"
"1286",155,14,29,"bbs_rtrg_155_14"
"1287",155,27,26,"bbs_rtrg_155_27"
"1288",155,72,31,"bbs_rtrg_155_72"
"1289",155,85,25,"bbs_rtrg_155_85"
"1290",156,14,26,"bbs_rtrg_156_14"
"1291",158,14,25,"bbs_rtrg_158_14"
"1292",159,14,25,"bbs_rtrg_159_14"
"1293",160,14,24,"bbs_rtrg_160_14"
"1294",161,85,25,"bbs_rtrg_161_85"
"1295",162,14,26,"bbs_rtrg_162_14"
"1296",164,89,24,"bbs_rtrg_164_89"
"1297",165,72,31,"bbs_rtrg_165_72"
"1298",166,14,30,"bbs_rtrg_166_14"
"1299",167,91,26,"bbs_rtrg_167_91"
"1300",168,14,30,"bbs_rtrg_168_14"
"1301",168,66,29,"bbs_rtrg_168_66"
"1302",169,85,26,"bbs_rtrg_169_85"
"1303",173,14,25,"bbs_rtrg_173_14"
"1304",174,85,26,"bbs_rtrg_174_85"
"1305",175,14,25,"bbs_rtrg_175_14"
"1306",176,14,26,"bbs_rtrg_176_14"
"1307",179,14,28,"bbs_rtrg_179_14"
"1308",181,14,27,"bbs_rtrg_181_14"
"1309",181,72,25,"bbs_rtrg_181_72"
"1310",182,14,25,"bbs_rtrg_182_14"
"1311",182,72,30,"bbs_rtrg_182_72"
"1312",185,14,28,"bbs_rtrg_185_14"
"1313",186,14,31,"bbs_rtrg_186_14"
"1314",188,14,30,"bbs_rtrg_188_14"
"1315",189,14,24,"bbs_rtrg_189_14"
"1316",189,72,27,"bbs_rtrg_189_72"
"1317",189,83,24,"bbs_rtrg_189_83"
"1318",192,3,26,"bbs_rtrg_192_3"
"1319",192,72,26,"bbs_rtrg_192_72"
"1320",193,14,28,"bbs_rtrg_193_14"
"1321",193,72,28,"bbs_rtrg_193_72"
"1322",194,14,24,"bbs_rtrg_194_14"
"1323",194,72,30,"bbs_rtrg_194_72"
"1324",195,72,27,"bbs_rtrg_195_72"
"1325",196,4,24,"bbs_rtrg_196_4"
"1326",196,72,26,"bbs_rtrg_196_72"
"1327",198,14,30,"bbs_rtrg_198_14"
"1328",199,14,30,"bbs_rtrg_199_14"
"1329",199,61,27,"bbs_rtrg_199_61"
"1330",201,14,27,"bbs_rtrg_201_14"
"1331",202,17,26,"bbs_rtrg_202_17"
"1332",202,63,24,"bbs_rtrg_202_63"
"1333",203,17,26,"bbs_rtrg_203_17"
"1334",203,68,27,"bbs_rtrg_203_68"
"1335",203,69,27,"bbs_rtrg_203_69"
"1336",204,33,26,"bbs_rtrg_204_33"
"1337",205,14,25,"bbs_rtrg_205_14"
"1338",205,63,28,"bbs_rtrg_205_63"
"1339",207,17,27,"bbs_rtrg_207_17"
"1340",207,61,25,"bbs_rtrg_207_61"
"1341",208,11,31,"bbs_rtrg_208_11"
"1342",208,17,24,"bbs_rtrg_208_17"
"1343",208,33,28,"bbs_rtrg_208_33"
"1344",208,42,24,"bbs_rtrg_208_42"
"1345",209,17,27,"bbs_rtrg_209_17"
"1346",209,33,25,"bbs_rtrg_209_33"
"1347",211,17,26,"bbs_rtrg_211_17"
"1348",211,33,26,"bbs_rtrg_211_33"
"1349",212,33,28,"bbs_rtrg_212_33"
"1350",212,69,24,"bbs_rtrg_212_69"
"1351",213,4,25,"bbs_rtrg_213_4"
"1352",214,33,27,"bbs_rtrg_214_33"
"1353",216,17,25,"bbs_rtrg_216_17"
"1354",216,68,25,"bbs_rtrg_216_68"
"1355",217,33,27,"bbs_rtrg_217_33"
"1356",217,63,24,"bbs_rtrg_217_63"
"1357",218,17,25,"bbs_rtrg_218_17"
"1358",218,33,26,"bbs_rtrg_218_33"
"1359",219,33,27,"bbs_rtrg_219_33"
"1360",220,33,30,"bbs_rtrg_220_33"
"1361",221,17,27,"bbs_rtrg_221_17"
"1362",221,42,24,"bbs_rtrg_221_42"
"1363",222,11,26,"bbs_rtrg_222_11"
"1364",222,17,26,"bbs_rtrg_222_17"
"1365",222,33,27,"bbs_rtrg_222_33"
"1366",223,11,28,"bbs_rtrg_223_11"
"1367",223,33,25,"bbs_rtrg_223_33"
"1368",224,3,31,"bbs_rtrg_224_3"
"1369",224,63,28,"bbs_rtrg_224_63"
"1370",225,33,25,"bbs_rtrg_225_33"
"1371",225,63,28,"bbs_rtrg_225_63"
"1372",226,33,26,"bbs_rtrg_226_33"
"1373",227,33,29,"bbs_rtrg_227_33"
"1374",228,17,24,"bbs_rtrg_228_17"
"1375",228,63,24,"bbs_rtrg_228_63"
"1376",229,51,27,"bbs_rtrg_229_51"
"1377",229,69,25,"bbs_rtrg_229_69"
"1378",231,3,24,"bbs_rtrg_231_3"
"1379",237,69,26,"bbs_rtrg_237_69"
"1380",243,69,26,"bbs_rtrg_243_69"
"1381",244,11,25,"bbs_rtrg_244_11"
"1382",251,4,25,"bbs_rtrg_251_4"
"1383",251,69,26,"bbs_rtrg_251_69"
"1384",252,69,25,"bbs_rtrg_252_69"
"1385",255,11,31,"bbs_rtrg_255_11"
"1386",270,11,28,"bbs_rtrg_270_11"
"1387",273,83,28,"bbs_rtrg_273_83"
"1388",284,3,25,"bbs_rtrg_284_3"
"1389",297,68,27,"bbs_rtrg_297_68"
"1390",302,76,27,"bbs_rtrg_302_76"
"1391",304,17,24,"bbs_rtrg_304_17"
"1392",306,76,29,"bbs_rtrg_306_76"
"1393",308,68,25,"bbs_rtrg_308_68"
"1394",309,17,25,"bbs_rtrg_309_17"
"1395",309,76,26,"bbs_rtrg_309_76"
"1396",311,63,25,"bbs_rtrg_311_63"
"1397",311,83,25,"bbs_rtrg_311_83"
"1398",312,17,24,"bbs_rtrg_312_17"
"1399",315,17,24,"bbs_rtrg_315_17"
"1400",315,83,24,"bbs_rtrg_315_83"
"1401",318,3,27,"bbs_rtrg_318_3"
"1402",318,17,25,"bbs_rtrg_318_17"
"1403",319,3,29,"bbs_rtrg_319_3"
"1404",330,4,24,"bbs_rtrg_330_4"
"1405",346,83,24,"bbs_rtrg_346_83"
"1406",372,3,24,"bbs_rtrg_372_3"
"1407",403,3,25,"bbs_rtrg_403_3"
"1408",404,3,24,"bbs_rtrg_404_3"
"1409",407,11,25,"bbs_rtrg_407_11"
"1410",408,3,26,"bbs_rtrg_408_3"
"1411",408,11,24,"bbs_rtrg_408_11"
"1412",409,3,26,"bbs_rtrg_409_3"
"1413",418,3,25,"bbs_rtrg_418_3"
"1414",419,3,26,"bbs_rtrg_419_3"
"1415",420,3,25,"bbs_rtrg_420_3"
"1416",420,11,24,"bbs_rtrg_420_11"
"1417",423,3,25,"bbs_rtrg_423_3"
"1418",429,3,24,"bbs_rtrg_429_3"
"1419",435,14,24,"bbs_rtrg_435_14"
"1420",705,81,27,"bbs_rtrg_705_81"
"1421",706,81,25,"bbs_rtrg_706_81"
