uid,nightuid,namedLocation,domainID,siteID,plotID,collectDate,endDate,samplingImpractical,samplingProtocolVersion,remarks,dataQF,publicationDate,release
6d626d5a-030f-4aee-a4d6-adebdc1171cc,93d351c4-69f6-463d-912c-29c5b971d752,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-10-24,2017-10-24,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
15637daa-836c-430c-9a9f-c1469cc0f9a8,2be3c73c-2a0a-40fb-be61-df83c44d6146,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-10-24,2017-10-24,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
787093b8-5f46-4b01-ad2a-7c96974b65c3,c72a0c33-ab62-41c5-8e83-1869bd9203dd,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2017-10-24,2017-10-24,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
9c6342a4-5484-4bb1-8bb6-69de9a6224f1,3880a4d3-7eee-4d40-a63c-de0758dfe14a,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-10-25,2017-10-25,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
192be925-d3fb-4e04-a94f-8b4acd9fb24f,846b59b3-8d6f-4f36-875e-28ed4f68dc02,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2017-10-25,2017-10-25,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
9f11c1b8-6025-432e-a870-ea11d168e55d,b6800472-8009-403b-a865-4de0fda1046c,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-10-25,2017-10-25,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
212a9f72-a39a-4177-aa1a-a8c6973b804a,a7208d41-b11a-4779-a30a-6679a16b64e0,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-10-25,2017-10-25,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
e8e5d210-9168-4ecc-bdef-4c2420c3c182,bfd4b8f4-a48e-45db-a09a-8ff15ae80a58,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2017-10-26,2017-10-26,,"",,,20210113T175937Z,RELEASE-2021
9bf91643-6fae-4db3-b12b-036f5b85dfb7,f8ab3be7-a5e1-48d1-a173-4c43e653b43f,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-10-26,2017-10-26,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
440c8aba-4929-4c70-b285-54bf501b34f9,4b109a3a-41ae-481f-af5c-d40da10cb052,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-10-26,2017-10-26,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
5ac6f1ba-5cb2-4634-93de-eb8553c4099f,3e9a760f-434c-4aa0-8d8e-c196e53eb4d0,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-10-26,2017-10-26,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
1428df7d-5067-42e9-9a80-2366be0c2ed1,ff05fd93-f9e4-46d4-b7a0-77330f6c20e5,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2017-10-27,2017-10-27,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
069d963f-cd0a-4806-8920-d927c120c883,2ab99980-ae31-4c7d-b477-0f8253a317c7,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2017-10-27,2017-10-27,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
5e4cc4b8-73ef-4caa-87d9-c47e6497019f,1a0e0f65-f4f9-4073-9ed7-5754756c4b28,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-10-27,2017-10-27,,NEON.DOC.000481vJ,,,20210113T175937Z,RELEASE-2021
46569143-bffa-495f-9174-fc2299f95130,f7eeca14-1166-4d07-8995-8aca40215d41,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-11-14,2017-11-14,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
0677a66e-48b3-49b9-a1b3-748531f3ed2b,c23c3b49-92ab-4e41-bdb2-43731bc365f1,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2017-11-14,2017-11-14,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
b632b6ad-2316-45ea-9a5c-7d2a6162b2f9,276f6c01-7537-4197-ae74-9f7d911b4305,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-11-14,2017-11-14,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
630145e8-93e1-40a1-b7a6-c8df40b41895,2a092cc7-9d31-46e4-9b7b-0029743f1ef4,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-11-15,2017-11-15,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
540de125-87c4-44e7-b38d-230a165c1fe1,6c0f577b-e6fc-4419-b57d-c3b95e19f31b,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2017-11-15,2017-11-15,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
a9464989-e96f-44b7-b46c-a4999000c0c9,cfcf0eec-b241-4a84-aba7-41dcb9e31f25,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-11-15,2017-11-15,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
d0a57f1c-5706-4fd8-b716-8711ce52c908,bfa53d86-dd77-43c7-8666-ae9e02da0164,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-11-15,2017-11-15,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
83ee3e10-f281-4f90-b1a2-ec33559c8698,dbb19cef-2683-4046-8192-13a54270a0f3,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-11-16,2017-11-16,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
b18d0bab-8818-4a62-b846-9cc096135022,fea24f7e-8511-469a-8232-6838cf6c913c,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-11-16,2017-11-16,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
b72361d7-87b4-44d4-bdee-cad26b6d9dfc,8932a90f-3de9-4cfa-8893-8693dd480098,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2017-11-16,2017-11-16,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
d000c29c-13eb-4744-a8b5-0613c796c18f,056412c9-1e19-4d33-8889-cfd786aca2d5,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-11-16,2017-11-16,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
85d0cb7e-d782-419d-8388-f5312326ac3a,e11839cb-6ca9-4744-9140-cabc0457df45,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2017-11-17,2017-11-17,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
b5602393-1b1c-4bfc-bc4f-7a7af01a3f30,d7c62455-eceb-4263-b79f-ad42ba3d61b4,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2017-11-17,2017-11-17,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
58d593e0-3722-4d17-81d5-7e346349ec5f,dc2966e7-f21f-411f-9d05-d0e98ca2601a,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-11-17,2017-11-17,,NEON.DOC.000481vJ,,,20210113T181444Z,RELEASE-2021
1dbe724a-5de4-4111-b286-15075deb118d,40724533-a384-46eb-80f4-6538bb6f5619,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-12-12,2017-12-12,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
b8fa0e9d-53a8-4a41-a129-760d0b2fc9b5,b706f488-0c71-40f9-841f-f486815fc96e,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2017-12-12,2017-12-12,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
543e5618-ffe1-4ab9-9661-ca85a3f2d056,caa79885-ebbb-4c6e-9a32-c1797e606a35,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-12-12,2017-12-12,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
06b60767-d578-414d-9cb0-6e7883c0bc7f,c84db70c-39c2-4b94-8b6e-19cdea6b642c,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-12-13,2017-12-13,,NEON.DOC.000481vH,"",,20210113T181359Z,RELEASE-2021
71e1319a-de5c-4b64-b096-ad47dbfdf6cd,d4c4abe3-67e5-490a-b351-3ecc2affc0c6,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-12-13,2017-12-13,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
08745356-8fae-4a3c-a3fd-8abd29a50c80,8776f90d-c17a-434f-9a9c-8c1bbec3723d,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-12-13,2017-12-13,,NEON.DOC.000481vJ,Duplicate tag # due to entry error; corrected,,20210113T181359Z,RELEASE-2021
fdf05c0a-f8c2-4238-af9b-8f36a8353cd6,5a836252-adbe-4303-ac72-7d120f6e154a,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2017-12-13,2017-12-13,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
3db1007c-de2f-464f-bf2e-8f8188df1ff7,39e93e8a-e181-4340-8fa5-68fd87568fc5,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2017-12-14,2017-12-14,,NEON.DOC.000481vH,"",,20210113T181359Z,RELEASE-2021
03f28cf1-045f-40dd-86a9-3f0447a24859,4d21ee00-a6a4-483d-ab2e-eb4e89aa3cb5,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2017-12-14,2017-12-14,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
215ef50b-0723-4faa-bae5-fda469d1f1bc,923e7d99-8dde-4c3e-a7b7-540512333095,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-12-14,2017-12-14,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
99041e66-64c3-4bb2-92b4-384e0d8ba5f5,07d3e2cd-b1c5-482b-a340-58cb32f01430,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2017-12-14,2017-12-14,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
cb70f00b-282e-4e34-b61a-cafdeeed3e57,abfacdb6-32b5-4aaa-93ca-53553541cbf3,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2017-12-15,2017-12-15,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
dbd45214-ce20-4a94-a43b-3c0b3c3979d0,9f9b0fd8-5d54-4538-b06f-7846ef109c84,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2017-12-15,2017-12-15,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
cabd2ee3-5e8e-4bc2-b9cc-93d5caaa5bc7,6e291eb3-5e4c-4e51-b194-0deeadc7eab4,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2017-12-15,2017-12-15,,NEON.DOC.000481vJ,"",,20210113T181359Z,RELEASE-2021
adde75a3-36ec-4142-a210-6b58bf62cdfc,24713092-e2f9-4a5e-923e-035b620bb9ac,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-01-16,2018-01-16,,,"",,20210113T181110Z,RELEASE-2021
2b70e6ae-036e-4c37-9186-639e43fcfffb,81ff2cd0-86c3-43a2-9ec0-8f02787fe9e6,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2018-01-16,2018-01-16,,,"",,20210113T181110Z,RELEASE-2021
bf5c2917-6b15-4f6a-aef5-f4b8a351c6a7,fe5470c5-d3e7-46d4-8f61-163df95edd54,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-01-16,2018-01-16,,,"",,20210113T181110Z,RELEASE-2021
2dc3042a-bbb4-4a21-a3bd-f4d60dd42dbc,ef696399-ae1d-41ce-9cde-d4f012e6a768,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-01-17,2018-01-17,,,"",,20210113T181110Z,RELEASE-2021
64ff4192-a828-4f79-896a-904f64f1e4c1,5f96ef25-393b-491b-8626-c1e3677388f0,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-01-17,2018-01-17,,,"",,20210113T181110Z,RELEASE-2021
deebb76b-e3ee-4547-9c47-47685bf944f2,2a98b92f-79d7-487e-b1d7-52710705d4c6,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-01-17,2018-01-17,,,"",,20210113T181110Z,RELEASE-2021
d0ff1f7a-0de8-414e-a351-86bac605c554,b138e30f-855b-4cf3-8a04-a8fd0b2cadc4,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2018-01-17,2018-01-17,,,"",,20210113T181110Z,RELEASE-2021
91b2eb82-5731-4138-adcf-c0f922f339a5,47ff0212-10c4-43d2-bdfd-fdc6a26aa8a3,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-01-18,2018-01-18,,,"",,20210113T181110Z,RELEASE-2021
275c4ff4-b278-4545-ae7f-e93f7d59ad0d,123329fa-3b21-4022-8647-2e986df4f635,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2018-01-18,2018-01-18,,,N o captures,,20210113T181110Z,RELEASE-2021
dda06cc7-2990-4f1f-935b-9533f7e4ee92,6a22401d-5b97-4cf6-ac34-21b452d437a8,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-01-18,2018-01-18,,,"",,20210113T181110Z,RELEASE-2021
de49da93-5d07-49f1-83d0-7412a0ecd6c9,adc461e8-5ae4-4f9d-8d05-e67f870a96c3,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-01-18,2018-01-18,,,"",,20210113T181110Z,RELEASE-2021
edadeafe-4b0a-4924-a919-30eafa432f98,2220def2-85a1-427a-b6e8-2f376b84e642,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2018-01-19,2018-01-19,,,"",,20210113T181110Z,RELEASE-2021
caec5ac3-169c-4d0e-ae4d-dc57a9febaf5,94741418-b26f-430e-8c2d-3fa9a211d7ef,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-01-19,2018-01-19,,,Additional data measured by Sam Ruano recorded by Andrea Kantola,,20210113T181110Z,RELEASE-2021
f3350bf8-cf11-4c20-92de-feb858310060,fc1c4195-e091-46a7-8c4d-6321cca789fc,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2018-01-19,2018-01-19,,,"",,20210113T181110Z,RELEASE-2021
6a0a49b6-e95d-4867-ae2c-4275c4a03fe5,c7f73cbc-8859-47a5-8c46-bfc56b46df6f,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2018-02-13,2018-02-13,,"",Also measured by SRuano recorded by AKantola,,20210113T181004Z,RELEASE-2021
d0fb457c-4719-47e1-9323-1036664ab951,d609f4dc-9b48-4af8-8319-49c5aa334abe,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-02-13,2018-02-13,,"","",,20210113T181004Z,RELEASE-2021
82ed5f55-a99b-40a5-b960-7503307ffd43,c3e88020-3049-45ba-9373-243384340f74,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-02-13,2018-02-13,,"","",,20210113T181004Z,RELEASE-2021
2152ee52-2acf-44c0-b95c-aa857b5cade2,f0774dd0-014a-4562-809f-89a76392fad8,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-02-14,2018-02-14,,"","",,20210113T181004Z,RELEASE-2021
09e02e97-1c43-47a7-800f-008081bf22dc,ac519b35-cdcb-448f-b2b5-eeacb44e2782,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2018-02-14,2018-02-14,,"","",,20210113T181004Z,RELEASE-2021
a3caa206-d157-42ca-bd99-093e272d3a8d,8210c891-88c2-4d4a-9501-8e71ffd286d9,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-02-14,2018-02-14,,"","",,20210113T181004Z,RELEASE-2021
82f95278-f3af-4683-80b0-5acd723fe971,992f21db-50b6-43e8-bd29-9755574e73a0,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-02-14,2018-02-14,,"","",,20210113T181004Z,RELEASE-2021
fa6386b5-2173-436c-bc49-4179a8c4f0f5,63498729-4894-49f0-9763-5a538df6c56b,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-02-15,2018-02-15,,"","",,20210113T181004Z,RELEASE-2021
7cd4ff73-5ab5-4f3f-925b-2a5eded30944,4118fdc8-193a-431a-b902-ef2c299acd49,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-02-15,2018-02-15,,"","",,20210113T181004Z,RELEASE-2021
1faa7770-112e-4424-ab5f-bfee0d391249,5f977b4e-b49b-4667-a129-e1d174df8db2,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2018-02-15,2018-02-15,,"","",,20210113T181004Z,RELEASE-2021
ddb2c94f-3890-4e1e-970f-d94c252d1ee4,18d4e454-1107-4b79-b821-61feb2f5601b,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-02-15,2018-02-15,,"","",,20210113T181004Z,RELEASE-2021
57a96eb5-cb3b-4b4d-bb26-f505dce2e990,5ac3d683-bcb4-46c6-91d5-0b49cd9fd831,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-02-16,2018-02-16,,NEON.DOC.000481vG,Additional measurements eartz measured by jschnebelen,,20210113T181004Z,RELEASE-2021
22939d51-52df-4050-a980-20fbd312d8e5,847f4225-7422-47f0-a7ef-a3dff63cbcd1,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2018-02-16,2018-02-16,,"","",,20210113T181004Z,RELEASE-2021
04ceb991-e28d-448d-ba5b-53b64bc4ecfd,743b4cea-6e90-47e4-b2f1-4eef48807344,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2018-02-16,2018-02-16,,"","",,20210113T181004Z,RELEASE-2021
693947be-e8dc-4fcf-823b-67d98696b053,943cb592-af29-4498-a53e-7152491f5c1d,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-03-13,2018-03-13,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
f9a92759-4816-4c7a-a0d5-c3fdb44af990,9410ce3c-0340-49e9-94bc-f5b57cce51b7,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-03-13,2018-03-13,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
46382f69-77df-43d9-b968-7791572a0496,698d844b-5842-477e-8593-b3dcc4bb1f1a,SJER_013.mammalGrid.mam,D17,SJER,SJER_013,2018-03-13,2018-03-13,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
e420c2b8-9c9c-48fe-891b-41452140dc1a,7d18fdc7-68ad-4369-baa8-cca4ac65c22d,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-03-14,2018-03-14,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
1896be94-92fd-4960-9a6c-3258e72b66df,2d933105-bafe-4593-ae44-63f5ef58e11a,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-03-14,2018-03-14,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
0d14d1b3-3b6b-4980-87a7-7abb41c2fcbf,5c358fa8-412f-4a25-8fff-5c305d0ffe99,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2018-03-14,2018-03-14,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
5abc65bf-16dd-4b8c-943d-365b5ab94bbf,bac47ab2-c146-4d79-977e-4065cc939632,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-03-14,2018-03-14,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
05a34968-992e-4583-8195-f7063c76d408,476bc44d-0e13-4576-ad72-c496177dac68,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-03-15,2018-03-15,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
aede24e5-63a2-4dd1-b9f1-6cf0e34c0640,7bf25a27-05e1-43f9-8c05-657e3a6a2c98,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-03-15,2018-03-15,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
dd677b5e-4c99-4f18-8776-3fb33f7b60c8,cf9de5ee-0b1c-4189-bb72-7c10bded599e,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-03-15,2018-03-15,,NEON.DOC.000481vK,Additional data measured and recorded by eartz and hbull and rrobinson and jschnebelen,,20210113T180801Z,RELEASE-2021
41092af6-62a8-47ff-8d7e-831e2ed3c023,887a9a70-6c6f-4dd3-ba95-9c65a05ce982,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2018-03-15,2018-03-15,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
dab81859-31a3-48f4-b561-cff1c06db806,85f1cad9-f59a-48ea-b10a-5c54f91c861b,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2018-03-16,2018-03-16,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
fedc5cda-e648-4f9c-a6b0-26efbcf1f737,26cc41fd-7b39-4a7b-993e-9f50956cc0a0,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2018-03-16,2018-03-16,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
625f5d92-7773-4d48-bde3-1f96fa8c28ed,e547e4ad-8415-48ca-af1d-a4f006cffaa2,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-03-16,2018-03-16,,NEON.DOC.000481vK,"",,20210113T180801Z,RELEASE-2021
17ba8cfe-c2ac-42d5-9a14-05dd6c334388,7dc869b1-6b3c-4d81-ac00-8b6610ccaf03,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-11-06,2018-11-06,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
b0d91c01-4fa3-4daa-93af-f9b82f347313,a4112406-fd3a-4394-800a-d095506e0f71,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-11-06,2018-11-06,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
f68b028c-b0f6-403b-bfd7-c0e8ae96a2ac,801e01ca-4188-43a1-a021-304a4ea77ecf,SJER_002.mammalGrid.mam,D17,SJER,SJER_002,2018-11-06,2018-11-06,,NEON.DOC.000481vK,no captures,,20210113T181550Z,RELEASE-2021
0327c63e-df65-45c6-bd72-411fca7f3357,1905beb6-e72e-4877-8ece-cb6ae53bf9c5,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-11-07,2018-11-07,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
8960c8ee-0c8b-4662-958c-b78d3468ebcc,a17e7938-0be8-43a9-a99e-28716a7a5a2f,SJER_010.mammalGrid.mam,D17,SJER,SJER_010,2018-11-07,2018-11-07,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
a327dfcc-f709-4ff3-9201-40f2c7ee1b41,d5ed2f39-ab13-408d-b1ef-aea634b88f0a,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-11-07,2018-11-07,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
7fcaa230-e693-440a-a570-e9023d22d332,3aef84f1-9be2-43f8-a8e8-e37b07228ea4,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-11-07,2018-11-07,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
223dede6-a763-409c-b267-8cdf05dc46ae,c28b14ad-361c-48b9-852a-9a853ba15854,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-11-08,2018-11-08,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
217005b9-c92f-4ee4-a4df-a0f6d7a34e4b,e5c8033a-d602-44d4-88ff-f21e5dba0025,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-11-08,2018-11-08,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
9b9271bf-b7ec-424a-894e-c63c7fe3403f,df929b7b-834c-4625-b888-7173ee67b941,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-11-08,2018-11-08,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
d0530208-449e-44d2-8034-a76581e45076,ae00bc09-5cdc-42a6-ac8b-e6b59fdc3850,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2018-11-08,2018-11-08,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
8cacd6ba-360e-497a-8851-2dbb3267c297,34da3d69-fd19-4035-ba4c-9f72cee934a4,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-11-09,2018-11-09,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
efcfc8a8-6c98-447a-ac7f-e42c4ca0b1dd,bb99f14e-381f-4312-9e50-5c3ab439b0e4,SJER_009.mammalGrid.mam,D17,SJER,SJER_009,2018-11-09,2018-11-09,,NEON.DOC.000481vK,"",,20210113T181550Z,RELEASE-2021
d70a3a48-c131-44ce-aab7-3822ff0d3263,6bf8eefe-3e5d-4764-accb-8a8c3f8029dc,SJER_012.mammalGrid.mam,D17,SJER,SJER_012,2018-11-09,2018-11-09,,NEON.DOC.000481vK,stand in for new plot 012,,20210113T181550Z,RELEASE-2021
1d42c044-512f-4fc9-afd5-79418a89aa0d,edeab570-f1d4-4378-a3bd-c914aea5a154,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-12-03,2018-12-03,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
499fc10e-3d5b-4493-aeeb-6fe42c2fff03,1d5c40b6-6ca2-4c92-adb2-52235ca2ccff,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-12-03,2018-12-03,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
e8ceaed2-1368-444e-ab2b-c75994574667,e667a969-af53-4abc-9f2a-3f5d56ef4f9c,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-12-03,2018-12-03,,NEON.DOC.000481vK,COWS,,20210113T181324Z,RELEASE-2021
fc26caf6-58a7-4e78-b7f4-53eb5b053ef5,e9588d3f-2a49-4b46-8f11-584b5081740c,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-12-04,2018-12-04,,NEON.DOC.000481vK,Some cow disturbance,,20210113T181324Z,RELEASE-2021
2511f5b0-751d-41bd-9306-9fcd039d8abe,7c07aa96-e61a-40fd-93b1-47e7ab2040bb,SJER_007.mammalGrid.mam,D17,SJER,SJER_007,2018-12-04,2018-12-04,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
ed7b05b8-e3eb-43fa-ba10-cf5496dc9a7b,6b04c5d1-6ca2-4c92-adb2-52235ca2ccff,SJER_006.mammalGrid.mam,D17,SJER,SJER_006,2018-12-04,2018-12-04,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
c00cbf3f-fdb2-4be7-933b-ad90330ad870,3bd3932a-0b08-4ce2-8580-209369822af0,SJER_033.mammalGrid.mam,D17,SJER,SJER_033,2018-12-04,2018-12-04,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
b9d8f65b-5b2b-42d0-98d6-3ebe71b45188,3ba32968-af08-4a47-b135-19423aa457ff,SJER_032.mammalGrid.mam,D17,SJER,SJER_032,2018-12-05,2018-12-05,,NEON.DOC.000481vK,"",,20210113T181324Z,RELEASE-2021
