"id","english_common_name","sporder","family","genus","species","subspecies","Scientific","Sequence","Order_","FamilyName","Family","Subfamily","Tribe","CommonName","Authority","BirdLifeTa","RedListCat","Synonyms","Alternativ","TaxonomicN","SISRecID","hand_match_notes","hand_match_confident"
"sp20630","Egyptian Goose","Anseriformes","Anatidae","Alopochen","aegyptiaca",NA,"Alopochen aegyptiaca",450,"ANSERIFORMES","Anatidae","Ducks, geese, swans","Anatinae","Tadornini","Egyptian Goose","(Linnaeus, 1766)","R","LC","Alopochen aegyptiacus","Oie d'Egypte",NA,22679993,NA,NA
"sp10210","Muscovy Duck","Anseriformes","Anatidae","Cairina","moschata",NA,"Cairina moschata",460,"ANSERIFORMES","Anatidae","Ducks, geese, swans","Anatinae","Cairinini","Muscovy Duck","(Linnaeus, 1758)","R","LC",NA,NA,NA,22680061,NA,NA
"sp3110","Plain Chachalaca","Galliformes","Cracidae","Ortalis","vetula",NA,"Ortalis vetula",110,"GALLIFORMES","Cracidae","Guans, chachalacas, curassows","Ortalisinae",NA,"Plain Chachalaca","(Wagler, 1830)","R","LC",NA,NA,NA,22678305,NA,NA
"sp2920","Mountain Quail","Galliformes","Odontophoridae","Oreortyx","pictus",NA,"Oreortyx pictus",152,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Mountain Quail","(Douglas, 1829)","R","LC",NA,NA,NA,22679591,NA,NA
"sp2890","Northern Bobwhite","Galliformes","Odontophoridae","Colinus","virginianus","ridgwayi","Colinus virginianus",153,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Northern Bobwhite","(Linnaeus, 1758)","R","NT",NA,"Bobwhite, Bobwhite Quail",NA,22728956,NA,NA
"sp2890","Northern Bobwhite","Galliformes","Odontophoridae","Colinus","virginianus",NA,"Colinus virginianus",153,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Northern Bobwhite","(Linnaeus, 1758)","R","NT",NA,"Bobwhite, Bobwhite Quail",NA,22728956,NA,NA
"sp2930","Scaled Quail","Galliformes","Odontophoridae","Callipepla","squamata",NA,"Callipepla squamata",157,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Scaled Quail","(Vigors, 1830)","R","LC",NA,NA,NA,22679594,NA,NA
"sp2940","California Quail","Galliformes","Odontophoridae","Callipepla","californica","achrustera","Callipepla californica",160,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"California Quail","(Shaw, 1798)","R","LC","Lophortyx californica",NA,NA,22679603,NA,NA
"sp2940","California Quail","Galliformes","Odontophoridae","Callipepla","californica","californica","Callipepla californica",160,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"California Quail","(Shaw, 1798)","R","LC","Lophortyx californica",NA,NA,22679603,NA,NA
"sp2950","Gambel's Quail","Galliformes","Odontophoridae","Callipepla","gambelii",NA,"Callipepla gambelii",159,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Gambel's Quail","Gambel, 1843","R","LC","Lophortyx gambelii",NA,NA,22679609,NA,NA
"sp2960","Montezuma Quail","Galliformes","Odontophoridae","Cyrtonyx","montezumae",NA,"Cyrtonyx montezumae",181,"GALLIFORMES","Odontophoridae","New World quails","Odontophorinae",NA,"Montezuma Quail","(Vigors, 1830)","R","LC",NA,NA,"Cyrtonyx montezumae and C. sallei (del Hoyo and Collar 2014) were previously lumped as C. montezumae following Sibley and Monroe (1990, 1993), but prior to that had been treated as two species in Collar and Andrew (1988).",22728212,NA,NA
"sp2882","Chukar","Galliformes","Phasianidae","Alectoris","chukar","pubescens","Alectoris chukar",246,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Coturnicini","Chukar","(Gray, 1830)","R","LC",NA,"Chuckar, Chukar Partridge, Perdrix chukar",NA,22678691,NA,NA
"sp2881","Gray Partridge","Galliformes","Phasianidae","Perdix","perdix",NA,"Perdix perdix",347,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Grey Partridge","(Linnaeus, 1758)","R","LC",NA,"Partridge, Gray Partridge",NA,22678911,NA,NA
"sp3091","Ring-necked Pheasant","Galliformes","Phasianidae","Phasianus","colchicus",NA,"Phasianus colchicus",329,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Phasianini","Common Pheasant","(Linnaeus, 1758)","R","LC",NA,NA,"Phasianus colchicus and P. versicolor (del Hoyo and Collar 2014) were previously lumped as P. colchicus following Sibley and Monroe (1990, 1993).",45100023,NA,NA
"sp3095","Indian Peafowl","Galliformes","Phasianidae","Pavo","cristatus",NA,"Pavo cristatus",217,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Pavonini","Indian Peafowl","Linnaeus, 1758","R","LC",NA,"Common Peafowl, Peafowl",NA,22679435,NA,NA
"sp3000","Ruffed Grouse","Galliformes","Phasianidae","Bonasa","umbellus",NA,"Bonasa umbellus",352,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Ruffed Grouse","(Linnaeus, 1766)","R","LC",NA,NA,NA,22679500,NA,NA
"sp3090","Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus","phaios","Centrocercus urophasianus",367,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Sage Grouse","(Bonaparte, 1827)","R","NT",NA,"Greater Sage Grouse, Greater Sage-Grouse",NA,22679503,NA,NA
"sp3090","Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus","urophasianus","Centrocercus urophasianus",367,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Sage Grouse","(Bonaparte, 1827)","R","NT",NA,"Greater Sage Grouse, Greater Sage-Grouse",NA,22679503,NA,NA
"sp3089","Gunnison Sage-Grouse","Galliformes","Phasianidae","Centrocercus","minimus",NA,"Centrocercus minimus",368,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Gunnison Grouse","Young, Braun, Oyler-McCance, Hupp & Quinn, 2000","R","EN",NA,"Gunnison Sage-Grouse, Gunnison Grouse, Gunnison Sage Grouse",NA,22728472,NA,NA
"sp2980","Spruce Grouse","Galliformes","Phasianidae","Falcipennis","canadensis",NA,"Falcipennis canadensis",361,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Spruce Grouse","(Linnaeus, 1758)","R","LC",NA,NA,"Falcipennis canadensis and F. franklinii (del Hoyo and Collar 2014) were previously placed in the genus Dendragapus and lumped as D. canadensis following Sibley and Monroe (1990, 1993).",61204079,NA,NA
"sp3010","Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus","alba","Lagopus lagopus",355,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Willow Grouse","(Linnaeus, 1758)","R","LC",NA,"Willow Grouse and Red Grouse",NA,22679460,NA,NA
"sp3010","Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus","alascensis","Lagopus lagopus",355,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Willow Grouse","(Linnaeus, 1758)","R","LC",NA,"Willow Grouse and Red Grouse",NA,22679460,NA,NA
"sp3010","Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus","scotica","Lagopus lagopus",355,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Willow Grouse","(Linnaeus, 1758)","R","LC",NA,"Willow Grouse and Red Grouse",NA,22679460,NA,NA
"sp3020","Rock Ptarmigan","Galliformes","Phasianidae","Lagopus","muta",NA,"Lagopus muta",356,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Rock Ptarmigan","(Montin, 1776)","R","LC","Lagopus mutus","Ptarmigan",NA,22679464,NA,NA
"sp3040","White-tailed Ptarmigan","Galliformes","Phasianidae","Lagopus","leucura",NA,"Lagopus leucura",357,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","White-tailed Ptarmigan","(Richardson, 1831)","R","LC","Lagopus leucurus",NA,NA,22679473,NA,NA
"sp2970","Dusky Grouse","Galliformes","Phasianidae","Dendragapus","obscurus","pallidus","Dendragapus obscurus",358,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Dusky Grouse","(Say, 1823)","R","LC",NA,NA,NA,22734690,NA,NA
"sp2971","Sooty Grouse","Galliformes","Phasianidae","Dendragapus","fuliginosus",NA,"Dendragapus fuliginosus",359,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Sooty Grouse","(Ridgway, 1873)","R","LC",NA,NA,NA,22734695,NA,NA
"sp3080","Sharp-tailed Grouse","Galliformes","Phasianidae","Tympanuchus","phasianellus",NA,"Tympanuchus phasianellus",369,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Sharp-tailed Grouse","(Linnaeus, 1758)","R","LC",NA,NA,NA,22679511,NA,NA
"sp3050","Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido","attwateri","Tympanuchus cupido",370,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Greater Prairie-chicken","(Linnaeus, 1758)","R","NT",NA,"Greater Prairie Chicken, Greater Prairie-Chicken",NA,22679514,NA,NA
"sp3050","Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido","pinnatus","Tympanuchus cupido",370,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Greater Prairie-chicken","(Linnaeus, 1758)","R","NT",NA,"Greater Prairie Chicken, Greater Prairie-Chicken",NA,22679514,NA,NA
"sp3050","Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido","cupido","Tympanuchus cupido",370,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Greater Prairie-chicken","(Linnaeus, 1758)","R","NT",NA,"Greater Prairie Chicken, Greater Prairie-Chicken",NA,22679514,NA,NA
"sp3070","Lesser Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","pallidicinctus",NA,"Tympanuchus pallidicinctus",371,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Lesser Prairie-chicken","(Ridgway, 1873)","R","VU",NA,"Lesser Prairie Chicken, Gallo de las Praderas Chico, Lesser Prairie-Chicken",NA,22679519,NA,NA
"sp3100","Wild Turkey","Galliformes","Phasianidae","Meleagris","gallopavo","silvestris","Meleagris gallopavo",350,"GALLIFORMES","Phasianidae","Pheasants, partridges, turkeys, grouse","Phasianinae","Tetraonini","Wild Turkey","Linnaeus, 1758","R","LC",NA,"Turkey",NA,22679525,NA,NA
"sp3131","Rock Pigeon","Columbiformes","Columbidae","Columba","livia",NA,"Columba livia",586,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","Rock Dove","Gmelin, 1789","R","LC",NA,"Rock DoveI, Common Pigeon, Pigeon Biset",NA,22690066,NA,NA
"sp3140","White-crowned Pigeon","Columbiformes","Columbidae","Patagioenas","leucocephala",NA,"Patagioenas leucocephala",664,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","White-crowned Pigeon","Linnaeus, 1758","R","NT","Columba leucocephala",NA,NA,22690229,NA,NA
"sp3130","Red-billed Pigeon","Columbiformes","Columbidae","Patagioenas","flavirostris",NA,"Patagioenas flavirostris",676,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","Red-billed Pigeon","Wagler, 1831","R","LC","Columba flavirostris",NA,NA,22690296,NA,NA
"sp3120","Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata","fasciata","Patagioenas fasciata",671,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","Northern Band-tailed Pigeon","Say, 1823","R","LC",NA,"Band-tailed Pigeon","Patagioenas fasciata and P. albilinea (del Hoyo and Collar 2014) were previously lumped as P. fasciata following Sibley and Monroe (1990, 1993).",22725264,NA,NA
"sp3120","Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata","monilis","Patagioenas fasciata",671,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","Northern Band-tailed Pigeon","Say, 1823","R","LC",NA,"Band-tailed Pigeon","Patagioenas fasciata and P. albilinea (del Hoyo and Collar 2014) were previously lumped as P. fasciata following Sibley and Monroe (1990, 1993).",22725264,NA,NA
"sp3152","African Collared-Dove (a.k.a. Ringed Turtle-Dove)","Columbiformes","Columbidae","Streptopelia","roseogrisea",NA,"Streptopelia roseogrisea",630,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","African Collared-dove","(Sundevall, 1857)","R","LC","Streptopelia risoria","Ringed Turtle-Dove, African Collared Dove, Rose-grey Dove, Tourterelle rieuse, African Collared-Dove, Barbary Dove",NA,22690515,NA,NA
"sp22860","Eurasian Collared-Dove","Columbiformes","Columbidae","Streptopelia","decaocto",NA,"Streptopelia decaocto",628,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Columbini","Eurasian Collared-dove","Frivaldszky, 1838","R","LC",NA,"Collared Dove","Streptopelia decaocto and S. xanthocycla (del Hoyo and Collar 2014) were previously lumped as S. decaocto following Sibley and Monroe (1990, 1993).",22727811,NA,NA
"sp3210","Inca Dove","Columbiformes","Columbidae","Columbina","inca",NA,"Columbina inca",719,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Inca Dove","(Lesson, 1847)","R","LC","Scardafella inca",NA,NA,22690762,NA,NA
"sp3200","Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina","exigua","Columbina passerina",721,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Common Ground-dove","(Linnaeus, 1758)","R","LC",NA,"Common Ground-Dove, Common Ground Dove",NA,22690774,NA,NA
"sp3200","Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",NA,"Columbina passerina",721,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Common Ground-dove","(Linnaeus, 1758)","R","LC",NA,"Common Ground-Dove, Common Ground Dove",NA,22690774,NA,NA
"sp3200","Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina","portoricensis","Columbina passerina",721,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Common Ground-dove","(Linnaeus, 1758)","R","LC",NA,"Common Ground-Dove, Common Ground Dove",NA,22690774,NA,NA
"sp3200","Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina","passerina","Columbina passerina",721,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Common Ground-dove","(Linnaeus, 1758)","R","LC",NA,"Common Ground-Dove, Common Ground Dove",NA,22690774,NA,NA
"sp3201","Ruddy Ground-Dove","Columbiformes","Columbidae","Columbina","talpacoti",NA,"Columbina talpacoti",724,"COLUMBIFORMES","Columbidae","Pigeons, doves","Peristerinae",NA,"Ruddy Ground-dove","(Temminck, 1809)","R","LC",NA,"Ruddy Ground Dove, Ruddy Ground-Dove",NA,22690784,NA,NA
"sp3180","White-tipped Dove","Columbiformes","Columbidae","Leptotila","verreauxi","tobagensis","Leptotila verreauxi",693,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Zenaidini","White-tipped Dove","Bonaparte, 1855","R","LC",NA,NA,NA,22690854,NA,NA
"sp3180","White-tipped Dove","Columbiformes","Columbidae","Leptotila","verreauxi",NA,"Leptotila verreauxi",693,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Zenaidini","White-tipped Dove","Bonaparte, 1855","R","LC",NA,NA,NA,22690854,NA,NA
"sp3190","White-winged Dove","Columbiformes","Columbidae","Zenaida","asiatica",NA,"Zenaida asiatica",712,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Zenaidini","White-winged Dove","(Linnaeus, 1758)","R","LC",NA,NA,"Zenaida asiatica (Sibley and Monroe 1990, 1993) has been split into Z. asiatica and Z. meloda following SACC (2006).",22733956,NA,NA
"sp3160","Mourning Dove","Columbiformes","Columbidae","Zenaida","macroura",NA,"Zenaida macroura",717,"COLUMBIFORMES","Columbidae","Pigeons, doves","Columbinae","Zenaidini","Mourning Dove","(Linnaeus, 1758)","R","LC",NA,"American Mourning Dove",NA,22690736,NA,NA
"sp3870","Yellow-billed Cuckoo","Cuculiformes","Cuculidae","Coccyzus","americanus",NA,"Coccyzus americanus",1653,"CUCULIFORMES","Cuculidae","Cuckoos","Cuculinae","Phaenicophaeini","Yellow-billed Cuckoo","(Linnaeus, 1758)","R","LC",NA,NA,NA,22684331,NA,NA
"sp3860","Mangrove Cuckoo","Cuculiformes","Cuculidae","Coccyzus","minor",NA,"Coccyzus minor",1655,"CUCULIFORMES","Cuculidae","Cuckoos","Cuculinae","Phaenicophaeini","Mangrove Cuckoo","(Gmelin, 1788)","R","LC",NA,NA,NA,22684337,NA,NA
"sp3880","Black-billed Cuckoo","Cuculiformes","Cuculidae","Coccyzus","erythropthalmus",NA,"Coccyzus erythropthalmus",1658,"CUCULIFORMES","Cuculidae","Cuckoos","Cuculinae","Phaenicophaeini","Black-billed Cuckoo","(Wilson, 1811)","R","LC",NA,NA,NA,22684328,NA,NA
"sp3850","Greater Roadrunner","Cuculiformes","Cuculidae","Geococcyx","californianus",NA,"Geococcyx californianus",1580,"CUCULIFORMES","Cuculidae","Cuckoos","Crotophaginae","Neomorphini","Greater Roadrunner","(Lesson, 1829)","R","LC",NA,NA,NA,22684458,NA,NA
"sp3830","Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",NA,"Crotophaga ani",1572,"CUCULIFORMES","Cuculidae","Cuckoos","Crotophaginae","Crotophagini","Smooth-billed Ani","Linnaeus, 1758","R","LC",NA,NA,NA,22684434,NA,NA
"sp3840","Groove-billed Ani","Cuculiformes","Cuculidae","Crotophaga","sulcirostris",NA,"Crotophaga sulcirostris",1573,"CUCULIFORMES","Cuculidae","Cuckoos","Crotophaginae","Crotophagini","Groove-billed Ani","Swainson, 1827","R","LC",NA,NA,NA,22684438,NA,NA
"sp4220","Black Swift","Apodiformes","Apodidae","Cypseloides","niger",NA,"Cypseloides niger",1108,"CAPRIMULGIFORMES","Apodidae","Swifts","Cypseloidinae",NA,"Black Swift","(Gmelin, 1789)","R","VU","Nephoecetes niger",NA,NA,22686440,NA,NA
"sp4230","Chimney Swift","Apodiformes","Apodidae","Chaetura","pelagica",NA,"Chaetura pelagica",1136,"CAPRIMULGIFORMES","Apodidae","Swifts","Apodinae",NA,"Chimney Swift","(Linnaeus, 1758)","R","VU",NA,NA,NA,22686709,NA,NA
"sp4240","Vaux's Swift","Apodiformes","Apodidae","Chaetura","vauxi",NA,"Chaetura vauxi",1134,"CAPRIMULGIFORMES","Apodidae","Swifts","Apodinae",NA,"Vaux's Swift","(Townsend, 1839)","R","LC",NA,NA,"Chaetura vauxi (del Hoyo et al. 2014) has been split into Vaux's Swift C. vauxi, including form aphanes from NE Venezuela, and Andre's Swift C. andrei (Handbook of the Birds of the World and BirdLife International 2020) following a review of the relation",154632189,NA,NA
"sp4250","White-throated Swift","Apodiformes","Apodidae","Aeronautes","saxatalis",NA,"Aeronautes saxatalis",1172,"CAPRIMULGIFORMES","Apodidae","Swifts","Apodinae",NA,"White-throated Swift","Woodhouse, 1853","R","LC",NA,NA,NA,22686733,NA,NA
"sp4260","Rivoli's Hummingbird","Apodiformes","Trochilidae","Eugenes","fulgens",NA,"Eugenes fulgens",1518,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Lampornithini","Magnificent Hummingbird","(Swainson, 1827)","R","LC",NA,NA,NA,22687746,NA,NA
"sp4270","Blue-throated Hummingbird","Apodiformes","Trochilidae","Lampornis","clemenciae",NA,"Lampornis clemenciae",1527,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Lampornithini","Blue-throated Hummingbird","(Lesson, 1829)","R","LC",NA,"Blue-throated Mountaingem",NA,22687664,NA,NA
"sp4370","Lucifer Hummingbird","Apodiformes","Trochilidae","Calothorax","lucifer",NA,"Calothorax lucifer",1551,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Lucifer Hummingbird","(Swainson, 1827)","R","LC",NA,"Lucifer Sheartail",NA,22688185,NA,NA
"sp4280","Ruby-throated Hummingbird","Apodiformes","Trochilidae","Archilochus","colubris",NA,"Archilochus colubris",1560,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Ruby-throated Hummingbird","(Linnaeus, 1758)","R","LC",NA,NA,NA,22688193,NA,NA
"sp4290","Black-chinned Hummingbird","Apodiformes","Trochilidae","Archilochus","alexandri",NA,"Archilochus alexandri",1559,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Black-chinned Hummingbird","(Bourcier & Mulsant, 1846)","R","LC",NA,NA,NA,22688196,NA,NA
"sp4310","Anna's Hummingbird","Apodiformes","Trochilidae","Calypte","anna",NA,"Calypte anna",1557,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Anna's Hummingbird","(Lesson, 1829)","R","LC",NA,NA,NA,22688199,NA,NA
"sp4300","Costa's Hummingbird","Apodiformes","Trochilidae","Calypte","costae",NA,"Calypte costae",1558,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Costa's Hummingbird","(Bourcier, 1839)","R","LC",NA,NA,NA,22688202,NA,NA
"sp4320","Broad-tailed Hummingbird","Apodiformes","Trochilidae","Selasphorus","platycercus",NA,"Selasphorus platycercus",1561,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Broad-tailed Hummingbird","(Swainson, 1827)","R","LC",NA,NA,NA,22688293,NA,NA
"sp4330","Rufous Hummingbird","Apodiformes","Trochilidae","Selasphorus","rufus",NA,"Selasphorus rufus",1563,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Rufous Hummingbird","(Gmelin, 1788)","R","NT",NA,NA,NA,22688296,NA,NA
"sp4340","Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin","sasin","Selasphorus sasin",1564,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Allen's Hummingbird","(Lesson, 1829)","R","LC",NA,NA,NA,22688299,NA,NA
"sp4340","Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin","sedentarius","Selasphorus sasin",1564,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Allen's Hummingbird","(Lesson, 1829)","R","LC",NA,NA,NA,22688299,NA,NA
"sp4360","Calliope Hummingbird","Apodiformes","Trochilidae","Selasphorus","calliope",NA,"Selasphorus calliope",1562,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Mellisugini","Calliope Hummingbird","(Gould, 1847)","R","LC","Stellula calliope",NA,"Selasphorus calliope (del Hoyo and Collar 2014) was previously placed in the genus Stellula.",22688232,NA,NA
"sp4410","Broad-billed Hummingbird","Apodiformes","Trochilidae","Cynanthus","latirostris",NA,"Cynanthus latirostris",1422,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Trochilini","Broad-billed Hummingbird","Swainson, 1827","R","LC",NA,NA,"Cynanthus latirostris, C. doubledayi and C. lawrencei (del Hoyo and Collar 2014) were previously lumped as C. latirostris following Sibley and Monroe (1990, 1993).",22725767,NA,NA
"sp4390","Buff-bellied Hummingbird","Apodiformes","Trochilidae","Amazilia","yucatanensis",NA,"Amazilia yucatanensis",1470,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Trochilini","Buff-bellied Hummingbird","(Cabot, 1845)","R","LC",NA,NA,NA,22687606,NA,NA
"sp4391","Violet-crowned Hummingbird","Apodiformes","Trochilidae","Amazilia","violiceps",NA,"Amazilia violiceps",1488,"CAPRIMULGIFORMES","Trochilidae","Hummingbirds","Trochilinae","Trochilini","Violet-crowned Hummingbird","(Gould, 1859)","R","LC",NA,NA,NA,22687624,NA,NA
"sp3260","Black Vulture","Cathartiformes","Cathartidae","Coragyps","atratus","brasiliensis","Coragyps atratus",2956,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"American Black Vulture","(Bechstein, 1783)","R","LC",NA,NA,NA,22697624,NA,NA
"sp3260","Black Vulture","Cathartiformes","Cathartidae","Coragyps","atratus","atratus","Coragyps atratus",2956,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"American Black Vulture","(Bechstein, 1783)","R","LC",NA,NA,NA,22697624,NA,NA
"sp3250","Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura","ruficollis","Cathartes aura",2953,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"Turkey Vulture","(Linnaeus, 1758)","R","LC",NA,NA,NA,22697627,NA,NA
"sp3250","Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura","meridionalis","Cathartes aura",2953,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"Turkey Vulture","(Linnaeus, 1758)","R","LC",NA,NA,NA,22697627,NA,NA
"sp3250","Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura","septentrionalis","Cathartes aura",2953,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"Turkey Vulture","(Linnaeus, 1758)","R","LC",NA,NA,NA,22697627,NA,NA
"sp3240","California Condor","Cathartiformes","Cathartidae","Gymnogyps","californianus",NA,"Gymnogyps californianus",2958,"CATHARTIFORMES","Cathartidae","New World vultures",NA,NA,"California Condor","(Shaw, 1797)","R","CR",NA,"Cóndor Californiano, Cóndor de California",NA,22697636,NA,NA
"sp3640","Osprey","Accipitriformes","Pandionidae","Pandion","haliaetus",NA,"Pandion haliaetus",2961,"ACCIPITRIFORMES","Pandionidae","Osprey",NA,NA,"Osprey","(Linnaeus, 1758)","R","LC",NA,"Balbuzard pêcheur",NA,22694938,NA,NA
"sp3280","White-tailed Kite","Accipitriformes","Accipitridae","Elanus","leucurus",NA,"Elanus leucurus",2964,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Elaninae",NA,"White-tailed Kite","(Vieillot, 1818)","R","LC",NA,NA,NA,22695036,NA,NA
"sp3271","Hook-billed Kite","Accipitriformes","Accipitridae","Chondrohierax","uncinatus",NA,"Chondrohierax uncinatus",2970,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Gypaetinae","Pernini","Hook-billed Kite","(Temminck, 1822)","R","LC",NA,NA,NA,22694971,NA,NA
"sp3270","Swallow-tailed Kite","Accipitriformes","Accipitridae","Elanoides","forficatus",NA,"Elanoides forficatus",2972,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Gypaetinae","Pernini","Swallow-tailed Kite","(Linnaeus, 1758)","R","LC",NA,NA,NA,22695017,NA,NA
"sp3490","Golden Eagle","Accipitriformes","Accipitridae","Aquila","chrysaetos",NA,"Aquila chrysaetos",3050,"ACCIPITRIFORMES","Accipitridae","Hawks, eagles","Accipitrinae","Accipitrini","Golden Eagle","(Linnaeus, 1758)","R","LC",NA,"Aigle royal",NA,22696060,NA,NA
